Temperature (°C),Humidity (%),Soil Type,Soil Moisture (%),Rainfall (mm),Wind Speed (m/s),Sprinkler Flow Rate (L/min),Evapotranspiration Rate (mm),Crop Type,Irrigation Duration (min)
27.113237974026866,50.69947427081297,Loamy,4.246050824946677,2.5925526401776167,0.3252688906541614,30,3.776377575533519,Wheat,58.05229242943542
24.3850983279048,35.67943302325352,Loamy,33.75271914374171,3.4637244039698514,0.8048370530369293,30,3.5994772433978657,Tomato,27.559827992102797
37.37923486242712,69.97962323515685,Clay,20.66888419871084,9.921364644454595,0.41337974203959194,30,4.820599434650631,Corn,66.55307995262547
22.078708769786573,39.815267879127134,Loamy,14.927440396771498,3.0034699872358797,0.3700176055230733,20,3.2818743980832723,Soybean,43.158208347486834
35.22037660636404,34.351978608107224,Loamy,0.0,7.4503183515205595,4.38184877981785,25,5.398407416599975,Soybean,70.0
32.21667191262099,76.3737415017452,Loamy,18.69664592777025,0.041249057334085126,5.571269521532745,30,5.335921095568648,Wheat,43.60252409951891
26.082932144981676,71.53958359401531,Sandy,0.0,5.047383488145104,4.361414745945427,25,4.480576163687253,Lettuce,66.17769912127189
22.21954049293589,32.06664244421724,Clay,34.89892338972023,2.5728953774120056,4.381525938129622,30,4.098259236919514,Corn,22.466407858039673
29.424231902842806,71.63019722361946,Loamy,0.5705397644544146,4.885230582964737,5.847514452300602,30,5.111926080744401,Tomato,68.62415330431786
28.275990291196727,53.03726531529314,Loamy,9.199385948765734,7.052995023470505,0.6561012072451449,15,3.9588192705687018,Corn,63.18259438937201
20.13685521292266,50.16718208954249,Clay,28.3614952853041,8.691889068586597,2.938362721086556,15,3.601358065509577,Corn,39.15913806479176
25.09426647143021,70.32087181616546,Loamy,37.88738544008777,9.13558013451196,0.10968641296679804,15,3.5313639297363806,Wheat,35.47804130036636
34.6154085342054,40.790478216459746,Loamy,7.858395494257594,3.901675851274428,3.048873143888409,25,5.071315482198222,Corn,64.56036474249666
28.80669818695628,57.39199600349254,Clay,22.647213143646525,5.371678504981048,1.6039345598753914,20,4.2014567306707065,Corn,46.902842053271854
36.611704486415405,79.07854063988032,Loamy,18.85166192408178,1.235007355248866,3.3333166534043537,15,5.327833779322411,Corn,50.23005727283135
28.120847062897525,50.99052256310664,Clay,23.905488381781367,8.0531030017602,2.0098872191225454,20,4.214062150114262,Corn,50.321564684636556
26.62325587437242,39.327475653470124,Clay,7.663873982626749,4.518252482256258,5.829642402520427,20,4.8282540679413275,Lettuce,57.99588685625819
33.89257442895097,63.59455041725275,Sandy,8.18325963797336,4.292744235582996,0.2696409479748605,30,4.443185632490069,Tomato,64.2948032621436
22.082562175017745,49.292186165715265,Sandy,6.6999831320033,2.93982895524639,4.9027563090572635,20,4.188807479313227,Lettuce,51.26223695350723
32.00946982345632,43.93586934958407,Clay,2.473862669471366,4.409028188737777,1.7398439041213067,20,4.5489157631698935,Lettuce,68.35366353146051
32.865084392551445,76.98850340600409,Loamy,16.2122118919776,2.190824804076973,3.04042693008615,20,4.894593825272374,Soybean,51.0345221087278
20.545145688592562,32.164430240846784,Loamy,28.28718850961844,0.967088534999001,5.062651141890514,25,4.067044797237359,Soybean,24.192134248972124
26.881813240682902,66.04255343337822,Sandy,0.0,2.1144166925153463,3.7567565901825883,30,4.439532642104808,Lettuce,61.11064662571359
39.80246738115069,77.18472289154217,Sandy,0.0,6.0150422953074045,5.589374297722871,15,6.0981215976596435,Lettuce,70.0
20.545355881881548,75.28847838123764,Sandy,0.0,9.811949575288496,2.805394695806946,15,3.615614527349544,Corn,70.0
20.33764263711057,69.48016893652809,Loamy,38.39731728831609,5.22068732177054,0.6895445946919805,25,3.171673182649453,Soybean,22.381699992335562
25.11183573106521,35.12932248556426,Clay,31.427795829080104,4.867496943158935,5.6065933869721025,30,4.632502250500941,Tomato,33.419033788302976
23.116015573300164,42.5267264553704,Clay,20.38511885899758,4.6314923828044705,4.889593542866189,15,4.2895202659032545,Soybean,41.99388147991153
38.05381629852951,31.963936682914536,Loamy,2.159582709800289,9.507251995724046,0.6153669233518151,25,4.928455014523314,Wheat,70.0
24.246349493550234,64.59172312768243,Loamy,28.74999573256888,1.0084117012660232,5.518995241156282,30,4.52843399758628,Lettuce,27.5131771635134
29.418894727282847,47.24972678835773,Sandy,0.44975937889665474,7.1295301995393165,4.080493706883557,15,4.757988214104996,Tomato,70.0
23.229591611821434,68.01978444679008,Sandy,2.55197484944134,8.087567990504809,1.206966237233611,25,3.5643524086288654,Lettuce,66.85275274338971
34.72384284947316,62.5751915530851,Loamy,27.98503425417417,3.352859858827144,0.9352135886852113,25,4.659427002684358,Lettuce,43.44452831295328
28.370598974900666,60.94793683714917,Sandy,17.358081739811066,3.47153397252686,1.5358875055780903,30,4.144237398605685,Corn,47.95558518014332
26.1911673212633,62.27405990731748,Loamy,27.575473180363595,5.778336469639881,5.330291344604334,15,4.685175001047197,Corn,40.17236708017947
39.974179967323195,72.29883754845186,Sandy,0.0,8.122134915109624,3.767546470648787,25,5.7509272908620765,Wheat,70.0
26.20639308524911,33.93748236146628,Sandy,1.196305649301145,2.3876011778131723,5.3768696352995775,20,4.696013235584827,Wheat,59.785289791574314
31.893670175435638,60.937356399623525,Clay,21.19985563596298,7.147126900004209,2.323910125203702,30,4.654149042584304,Lettuce,54.988068339481075
31.92137487299307,44.90341452065756,Clay,26.94082125857541,9.515038400310878,5.586205147627671,20,5.309378516824841,Lettuce,54.010630415039415
29.805428003791626,38.86076491925493,Sandy,1.023476158099637,1.0893762054523703,2.79633264566817,25,4.539809329512797,Tomato,60.960704256596735
27.53450175054688,41.14548766001745,Loamy,0.0,4.7929091291129655,4.242500842144437,25,4.601950343483575,Soybean,67.12032000877281
27.272544397097946,61.163974433626294,Loamy,0.0,4.4699753821005235,3.149076939721281,15,4.357069827654051,Soybean,66.21249516129899
34.84020749590692,32.345739834661664,Loamy,0.0,9.28995031951189,5.667662186484562,15,5.617553186887604,Soybean,70.0
21.17838642509591,30.49858074395829,Clay,27.31365279569163,9.449497410018015,3.201596746196593,25,3.7581579917489094,Wheat,42.76372844944031
23.92972024390691,35.24969117202198,Clay,18.556539637206285,2.9555572636020377,0.9852836384022687,20,3.5900287520711447,Soybean,41.284295133904706
31.88709375521751,45.92006103485967,Clay,42.00666385908723,2.930334022268947,5.0969635827272,25,5.208102092067191,Soybean,25.74109794066817
26.5416949596788,35.998054177292,Sandy,8.858270348397458,0.14489040779124496,4.304248441332365,15,4.515019184234353,Wheat,47.97320542686383
33.976721012556105,78.63028704827562,Loamy,10.181918159702686,4.564250563780991,3.4500329051602483,25,5.08767868228766,Soybean,62.923303980415405
38.45656417964976,65.41951822198827,Clay,12.228173569213203,5.551173237433417,1.0565677153866915,25,5.056969961042315,Wheat,67.33073708530338
30.26969464690133,64.39471788053538,Clay,31.041199307124515,6.590442307043856,1.929964271331289,30,4.4129623189563905,Wheat,42.40937995386452
25.263107433527264,54.03637763852756,Sandy,0.0,5.791626349584284,1.4208589526308117,20,3.810482533878889,Corn,66.84636013269584
31.27549654798671,73.6285030227151,Sandy,0.0,4.365784731535449,3.8929338560311875,15,4.906136426004908,Tomato,70.0
24.808869891770772,59.659239866026425,Sandy,5.5285523699119015,8.367803914764943,3.1122560542723594,30,4.1033382000315495,Lettuce,66.01592535138876
20.56186033501634,49.58507104799615,Loamy,16.695300986881346,7.817976540397647,3.70655720040896,15,3.797497473583426,Tomato,49.502512428930295
24.080613338211542,66.79671021560983,Clay,28.528231714396547,6.233053725624819,2.689426238621563,30,3.945946581545467,Corn,38.018489075064636
32.61465812486944,44.05335325074501,Sandy,0.0,9.776131241435582,5.028082926330553,25,5.267082397753056,Wheat,70.0
33.68464507959327,72.92359161427646,Loamy,9.882040823732837,2.8825112139019913,0.2156182732744465,30,4.4115881626142155,Wheat,59.567626683664415
24.40405330744905,71.00940385781851,Clay,35.965511078786996,7.79062631907114,0.78400124218141,25,3.5972055791811868,Lettuce,34.01979486680433
31.82823115324208,72.78111498650625,Sandy,1.2875919806973872,5.752780647336956,3.592524319903064,25,4.901327979304821,Soybean,70.0
25.367037429789434,52.75469874115993,Sandy,1.89091622618413,3.359856170079886,3.6320502992796024,15,4.263113802834864,Wheat,60.195833543765076
20.59601151233652,70.2854917649744,Clay,10.723058112234046,2.4901580545408466,0.26996808844265696,30,3.1135947689221837,Lettuce,44.853269509184166
30.345967646599085,78.08679939584181,Sandy,0.19623132893532969,0.14644054226147674,5.088626139465757,20,5.052321992553059,Tomato,60.442617402186706
20.858030906423938,49.320739313764605,Clay,28.155187066696595,2.8495950842210647,1.9082344121438342,25,3.4674499730711608,Soybean,28.402034008169473
27.969231060869152,45.594337574350135,Sandy,3.554847774367496,0.8466644535002943,0.4673927467757233,25,3.89040165544206,Tomato,56.10771219350225
21.789538541256604,38.866954316449274,Loamy,24.45714622588171,1.1712194672419773,0.7967631967711557,30,3.3383064934798914,Soybean,29.674831249858848
27.75358392823854,64.00420035862979,Sandy,0.5888629165133565,9.358851966555228,0.18293641161301322,30,3.8119456751464567,Lettuce,70.0
22.343791481857266,41.0440777135029,Clay,30.25298981194416,9.932369095658002,4.255704234584046,15,4.085519995102536,Soybean,41.95553986122911
39.92358383510617,37.43660119234847,Loamy,11.787929345918485,0.4832575961844898,3.257177884891121,20,5.643793960488842,Tomato,59.10216968155667
35.88280023213552,59.16250784654749,Clay,27.62505269054921,5.1858855777583335,2.5067929819663233,15,5.089638619606816,Soybean,48.62951869710298
32.257253660038536,65.57609183516338,Clay,31.937927156913172,8.550484318267436,2.957099116562598,30,4.817145189316373,Corn,47.42029513966024
35.74983766506438,38.188960688102505,Clay,27.01956238096652,7.504967507775082,3.577109206680353,25,5.290405607842509,Wheat,53.74021029964803
25.45780038133741,78.0634686173901,Clay,7.11675746840255,2.6080434399751717,5.205064923149058,20,4.586793022763553,Corn,53.557129792885206
26.986835102283393,51.971328314494485,Loamy,18.397266675419782,9.452999186351606,4.8904017027625635,15,4.676763850780852,Soybean,57.49556679956682
24.506896110449876,43.01182436228248,Loamy,17.680675504657803,7.218214191309066,0.04809533995626514,15,3.4603086790362405,Tomato,51.262648988410206
36.44133820598476,52.97213722190476,Loamy,5.590543230111089,3.569233113502297,1.6527259808905634,15,4.974679016776589,Corn,67.98926120287827
22.025785162657712,40.87668657309944,Clay,27.176667044396627,8.696603131847906,3.572266091832028,25,3.917031734632177,Corn,42.2423243819569
35.122028051884286,30.010091715208084,Loamy,5.644115505136282,3.4407488231589722,5.5534983628548344,30,5.6229024777593954,Corn,66.35941019306594
21.29633529508928,69.43638131008582,Loamy,27.856459177085938,6.407325516903672,1.4883607293462424,15,3.4273056753781765,Tomato,36.254527151810684
25.18922221525295,56.155743758934456,Clay,26.58943765207939,9.487073347082417,1.6765006624375767,15,3.85422235401281,Wheat,47.573931257338394
24.676081958379818,53.61999710278529,Loamy,21.772755744601206,7.602190903997751,2.2481446757102885,30,3.9172371309800393,Tomato,48.107708021774116
38.7181488761181,35.754210228145034,Clay,16.32156804648631,4.974481838757595,5.216841170004486,30,5.915183121612707,Soybean,62.345544507146975
35.81016365740028,63.76428284526205,Loamy,16.071847769466643,8.597510399728218,5.0216132991884175,20,5.585339025577712,Wheat,66.93333668739007
24.348129482064117,75.49542121028625,Sandy,14.616775794218363,3.887637300887945,2.306914193647425,30,3.8961957869358965,Soybean,47.506628289621645
35.93162219549273,45.20770035081203,Loamy,0.28273427107430305,8.086522391690798,5.531985834783088,15,5.69955938650589,Tomato,70.0
23.598021134552624,38.80367600125847,Clay,21.3108739742453,5.0178412018776575,1.2785154674799573,20,3.6155052069512537,Soybean,42.322829564062644
25.751270075707772,38.81337131169328,Sandy,0.0,4.833439227815194,5.095412685977699,20,4.594209544766317,Soybean,65.41814853133816
25.626315513532752,70.33725518507833,Loamy,17.49214159184585,3.430037882953977,1.0952688157936028,20,3.7816853145119955,Soybean,44.99424968759486
28.732566854654056,47.05522724329878,Clay,20.555127229197712,9.122682414640346,4.92624536040991,30,4.858505757547388,Corn,56.42280445473703
21.63436103398681,45.267411533423854,Loamy,27.184469198518173,4.019033459974616,2.018428662830253,25,3.567121835964732,Soybean,32.48795875541787
25.675326715711893,50.91672281672564,Loamy,33.85140382623489,2.701967345855818,0.9606552148302154,30,3.7596637145372322,Corn,27.227857581188637
39.94733502935689,50.1431770984489,Loamy,17.076759081605815,8.547593803839602,1.359752821978887,20,5.266684067331467,Soybean,69.96576355543029
36.025619184265075,52.49117949318226,Sandy,0.0,0.28434242960746037,1.9131334411652074,15,4.985188606659549,Wheat,66.59430404348001
25.91002584333039,62.098813725192045,Clay,27.413485760075517,0.08315160136225908,4.688820502974955,25,4.52876668492803,Tomato,28.662843285979392
31.49955642046824,33.21101725618624,Clay,20.85325711602998,7.8555925937600355,0.5470425670898267,15,4.259364155464789,Soybean,56.35748449195833
31.13918161805303,60.505485524713535,Loamy,26.32423726956592,8.68147891716182,3.5602495793087066,30,4.825968077667045,Soybean,52.177902182810755
24.17514588121346,65.9723482817133,Loamy,28.007177863576537,2.1715914993647143,5.412537376921302,25,4.5000220635056065,Corn,30.51115101636635
22.625394688224365,61.10207755460276,Sandy,5.121214141048961,2.292787544934738,2.961542617528539,15,3.854847992328144,Corn,52.08975563704489
39.2535946298188,77.20196334323452,Sandy,0.0,4.544424835151264,4.8487325011031395,15,5.895105963202508,Lettuce,70.0
27.412044431715294,44.35955880197879,Clay,12.852924478228584,7.722150515242388,4.9699271878468885,30,4.735189880740907,Soybean,60.003420983971495
39.3810077587451,76.69331199347961,Clay,37.4271487842084,9.521285713591167,0.34859425770125574,15,5.0078196274147615,Corn,50.99643040171904
27.21724612758456,70.75875151135398,Loamy,6.223854850113491,2.259066607372894,3.9329109678204457,20,4.508306806322545,Soybean,55.51152449221686
25.33289941380112,34.144507324048206,Sandy,13.11094445754291,4.448469405583884,5.96092211367947,20,4.725474364116006,Tomato,51.11889376742597
39.78964235358359,56.43657794386226,Loamy,6.573507541233307,1.6976877342075358,3.1062671740057493,30,5.600217670159509,Corn,66.61151028076534
22.271294504362295,51.490877490803854,Loamy,17.233208758364004,8.30088750981033,3.510251821546608,20,3.929179814745551,Tomato,51.63986076561895
32.316427309843,66.14649845589518,Loamy,15.860974797481365,1.9700694497706939,2.2095460891040677,30,4.673551948805113,Lettuce,50.39559141190302
39.51650499843929,66.09601806674203,Sandy,2.6263052896052583,9.701443951311706,1.0736697432616655,25,5.166384448496262,Lettuce,70.0
27.445514906266304,45.45395670430817,Loamy,20.168240180686276,2.1839162720673855,5.99145750214921,20,4.942842991056472,Corn,41.6451072697148
34.624152758602975,79.00091428147698,Clay,7.738960686339587,7.169206552749255,3.9395317460297647,20,5.250321625066251,Wheat,70.0
37.67946663070916,71.47697803785563,Loamy,0.0,4.279033609191526,5.8996766321766385,15,5.947881989506244,Lettuce,70.0
28.777554650271853,43.625692691430544,Clay,34.66980371185316,2.4822819958828948,5.365245701022485,25,4.950804605231682,Wheat,29.07231493018448
23.529320596766972,73.65632582502084,Sandy,17.472898112015947,4.044881388156849,5.255549401954102,15,4.404041940067518,Lettuce,44.14618526106472
28.5697791679386,56.60086387181503,Sandy,0.0,0.24452381600354012,4.295314659596118,15,4.716040848713083,Tomato,59.05882679994568
29.231038704907146,31.966870845141784,Sandy,0.0,4.117625615755072,5.62336615518176,30,5.047777101527067,Wheat,67.4662899364173
35.94831274732867,30.06182193160899,Sandy,0.8761358421048553,7.936475135739459,5.916503228949664,15,5.7781319205227994,Corn,70.0
37.08215927790425,69.07846760616513,Sandy,0.0,1.5398485644855153,1.4679690035610746,15,5.00180972850264,Tomato,70.0
31.782200955326203,37.529255822634354,Sandy,0.2918605458832153,3.757582613335787,2.544547650302224,15,4.687129625593065,Lettuce,69.00550563611456
32.91727689835602,62.18444237585192,Loamy,5.469133990479644,5.822756009106525,3.3150444100252865,15,4.954736571840659,Soybean,69.09365492608943
24.694880711301582,64.86911750496202,Clay,18.893466608202335,5.563311601606234,0.9395316616259188,30,3.657394403455342,Tomato,46.928037306311715
35.55104859154799,45.48632563168275,Clay,13.197078753213827,5.394995247317993,3.2658633971764495,30,5.208277538590089,Wheat,63.14396033297015
29.691922911087538,62.402345864985875,Sandy,8.267477433106798,8.329773077682137,2.2414074574684464,30,4.417473782602443,Lettuce,68.08399163334502
28.20017101460587,60.978291702299344,Clay,34.235366578799834,4.152495606693114,1.5418888014272802,15,4.1283948617460435,Lettuce,32.26979564919226
25.90613371772976,74.21290837402742,Sandy,1.6944624049574069,4.382534695441283,2.3763522259222403,30,4.065883816957424,Lettuce,62.97674070365492
31.067914457304838,58.14358435028557,Sandy,2.740077934562388,3.9739107606341637,5.631212411793145,20,5.233033928089113,Lettuce,66.27565804401078
32.53104388848792,46.67739571774935,Loamy,7.943018924684195,4.853090729231056,1.6350603079254347,20,4.580116450433879,Corn,64.29420642226583
36.49211902165068,53.53274507019016,Clay,26.87563957011124,7.778322172586066,5.173509893732624,25,5.683913880911593,Corn,55.17312379671157
34.30558087977277,44.376607793796204,Sandy,0.7816638665848457,2.4814046226568975,5.137373911370023,20,5.458032870251281,Tomato,68.48672625850172
25.298101042515082,31.621039987410256,Sandy,21.961153433677453,3.7750255288952603,2.7633266286832816,30,4.082475429988165,Lettuce,40.88699866662815
35.37444421973112,66.33869809847656,Clay,25.250992819558245,4.143129481001888,2.8599819399794897,30,5.109440809969009,Lettuce,48.40971036217665
36.45249700746511,38.692111431856105,Clay,32.7559183419651,4.36205175384428,0.727769510440071,25,4.790803602834526,Tomato,42.420682173188574
29.804500426507083,34.372747908299644,Loamy,0.0,0.20648927652726634,1.4088963978056932,30,4.262229322211847,Lettuce,60.21747897956162
33.5721643824521,79.16362171923669,Loamy,15.470570502635379,2.6838668428958345,5.573204044225429,30,5.471857247090296,Lettuce,53.46932756560839
25.712780657826052,44.68402313882925,Loamy,3.6399714340370055,4.1229200475640715,2.556565418402234,25,4.082591149463052,Wheat,60.318649318917196
24.03115554427336,51.24400989345998,Clay,37.62287125899236,0.6685005806941513,3.6930971404326156,20,4.141734982513859,Wheat,20.0
32.73250931956948,39.73052201228036,Clay,23.65214329862135,0.11487895836025719,0.9543840018066361,30,4.464127732318275,Wheat,39.31012393766865
21.099527658118728,79.22508579583875,Loamy,10.440677584467778,5.071826289091645,1.9186039453237589,30,3.493673554876625,Corn,50.802502651834246
38.55798360293646,78.2201783884806,Clay,27.66152799341163,7.826460528453625,0.8444128109901556,30,5.024680922491677,Lettuce,56.54937666643208
23.03601402254407,52.633925822632875,Sandy,4.584872245139035,7.036599260334383,2.682514071797666,20,3.8401042166139403,Wheat,62.5243402980738
37.33906199423036,34.70405602409415,Sandy,0.8007633252570754,3.961577883085549,4.250041156135847,20,5.583914430650206,Soybean,70.0
35.28368355679735,72.96975749133085,Clay,26.804999456293512,2.8709439626623015,1.0233306248855654,20,4.733034480656848,Soybean,44.220572025828446
31.07135220703512,47.02477964120559,Sandy,0.9658437962722726,6.463902067683563,3.4992225568297446,25,4.806979732069461,Wheat,70.0
29.381425183076068,47.198936736983455,Clay,15.84486962373663,6.207364377623308,5.707560651700694,20,5.079654648647746,Lettuce,55.951284314586054
25.072094562137792,36.10868499890791,Clay,27.79957363986648,5.609078025004946,3.1483579450245394,30,4.136881045218687,Wheat,38.49067697228121
34.629710177462606,61.07573270910241,Sandy,0.0,2.094957851707183,1.935277300383822,30,4.850026477823025,Wheat,68.81962588087698
24.536758394969098,77.54843526363496,Sandy,8.369804020134188,4.882145049772259,1.0435183545242168,25,3.6623795104017534,Corn,55.931244474379426
31.357772034540595,74.83542068840434,Sandy,0.0,2.163526007144908,4.512749341606751,15,5.03832707177541,Wheat,65.68482404883041
25.731368923421073,51.85569183428712,Clay,31.25880216152963,1.4167946733417869,5.503756256783529,25,4.673888143698813,Soybean,27.306156108575017
22.43998885118272,57.62401078815799,Loamy,28.61857406386818,1.6089468717333288,3.3132792674747638,20,3.906654738613225,Corn,27.039308530781195
22.48499037245049,60.41166349480324,Sandy,0.0,8.268101444441868,1.1296975333722061,30,3.4744385439194905,Corn,69.02119326133422
21.811638968256243,38.643903136071515,Sandy,9.85287576168174,1.4881613549880635,3.728410988892373,30,3.926846094604099,Wheat,44.93508591655063
28.326038299708323,72.3931658258182,Loamy,21.107449230569504,1.3935517784359641,0.7691373290881212,15,3.9864312957884565,Soybean,40.00569262601074
20.182282180509286,61.80904626556587,Loamy,6.499644629056758,7.14866631494144,1.6952676686819843,25,3.3572817517873252,Soybean,57.97997018133541
39.503737586688395,33.124320803426684,Loamy,24.20457358817852,8.20526986609033,2.6872706450286774,30,5.487827887674575,Wheat,61.709703730690535
33.27998920102348,58.886096601922674,Sandy,2.5301357718383297,2.1683971727535245,2.0901694625373257,25,4.746032812609814,Lettuce,65.0866477746922
27.07345560076704,43.08199403761938,Loamy,21.53583607191219,0.10627189687740124,2.5450925383813328,15,4.216364067752971,Soybean,35.75016332260965
33.12197628130816,52.65336896280222,Sandy,0.0,6.771467209054548,4.044195117946563,30,5.121036651720129,Corn,70.0
32.546910220047664,77.95798645644149,Clay,10.818027439415792,4.317579523486144,3.2551786247391505,25,4.905726746952596,Lettuce,60.364041827604154
23.970868011376414,59.90226595321161,Sandy,3.992225708844268,3.724205487305455,3.3684869764634513,20,4.070784196430331,Lettuce,57.42705327714306
32.71184237199855,35.30959578715896,Loamy,8.842861032963897,3.365515426192487,5.906972751687873,30,5.45257878753743,Corn,60.60001219141963
30.654901050964554,50.26404481746651,Loamy,34.662391435929685,2.997785069883152,2.604772326170898,15,4.586444570330635,Corn,31.988079754801173
32.295776340527354,39.45298069951052,Loamy,38.41602212890436,2.035530745910795,1.9423906264341138,30,4.618055759339558,Corn,27.950815703444583
33.55000102465492,68.42196951026345,Loamy,16.51386654221296,9.91365362705346,1.744894801332771,20,4.703979062732046,Wheat,66.86344173654888
32.40258353361528,63.437335107100886,Sandy,0.6400639782462063,0.22518552170462725,3.5833427711168655,30,4.956926907584901,Lettuce,62.21289059877832
20.907671154841992,50.403420200150634,Clay,38.45040013348681,5.776171293858393,5.114511307160717,30,4.113669376916342,Lettuce,24.00961360907197
30.65279417165476,50.94967662926097,Sandy,14.232769072127443,8.673359124153215,4.747673334231926,30,5.014814084011861,Corn,63.76674334783375
36.248463912607484,65.57628319477743,Loamy,15.697425418902316,5.771717696596634,1.49756133049531,20,4.92435865735981,Soybean,62.094473886898435
29.08002683672823,63.64533227630292,Sandy,0.0,6.1701292833905335,5.9283436822916595,20,5.093671420131155,Tomato,70.0
30.919081264759278,47.539655742420045,Clay,42.994138168726465,7.658609302403963,4.716619585473232,15,5.035232043570574,Tomato,33.24216170084074
21.397531731328545,63.687229488704176,Sandy,0.0,8.390288004477267,2.788833663243989,20,3.697519905781652,Corn,68.17810774028308
39.983817829095344,56.86815696161426,Sandy,0.0,3.8312217166589413,3.930682792107829,20,5.7845183413311005,Tomato,70.0
25.80796794713638,70.82745212323215,Clay,30.89311783900388,8.373842552089087,5.040104159415678,30,4.588817626596773,Tomato,41.66253521231067
26.942938306363207,48.47963510701648,Loamy,25.775786546569698,3.0923722863776604,3.107543970867823,30,4.315802624809885,Corn,37.35189633254883
25.457291778581144,35.726581877486964,Clay,37.65531501707505,8.291488346425247,4.137914693859376,30,4.3733121166299895,Soybean,34.38495345435659
35.08454971824348,62.53202934718504,Clay,23.05755678853298,9.877369888314222,4.116465911349385,30,5.331748154094225,Lettuce,61.78173270633894
33.385796786270575,67.0565460552246,Loamy,28.066402097319923,0.6901962521715732,1.10556085771709,25,4.559691850170476,Tomato,36.6997871932938
26.807059305415525,46.75005629902236,Loamy,16.373093306538962,0.6424957829191447,3.8954644005001327,30,4.459798810641579,Lettuce,41.71895756471485
24.944143665131335,47.01254952866071,Clay,23.942273683040668,6.877167837677658,4.915622925457456,25,4.477538951604625,Lettuce,44.75620565744598
26.92258739544211,54.771573601534435,Loamy,2.3526044433803532,9.95867369264055,1.3462776281345208,30,3.961514265171115,Tomato,70.0
33.43182493271609,76.74025603123724,Loamy,0.48638750989534785,4.135279228239622,0.4080377708320617,30,4.424790047438021,Soybean,70.0
26.86445326583558,35.432599616958086,Loamy,17.378859386318155,8.202929854656766,1.702370357306809,30,4.02691939804492,Corn,55.891453588830956
37.876598112420076,64.69324495550731,Loamy,7.617068759409571,1.2860651978847992,0.6022187302343098,20,4.90810355728887,Corn,62.831659748780105
29.938893728864198,53.3589821766781,Loamy,25.653739684711915,7.4454989804780425,3.7232590666321395,30,4.7385411862128475,Tomato,49.176152005108364
25.147889734860783,71.43816587456334,Sandy,5.103111480109349,0.6487595734348206,5.168447344447307,15,4.54847844237554,Corn,51.342297401621074
23.276001138667546,76.81691965944934,Loamy,34.37774760841668,3.4371816657129886,2.4480832650598505,15,3.8172167668787247,Tomato,25.772616861676838
36.11075203276438,47.87159785552414,Loamy,3.1125715000741367,6.288074733879302,2.033073886580563,15,5.01768998059255,Tomato,70.0
33.33654395172546,71.7133013147148,Sandy,0.0,8.144199584042827,3.769816182132645,30,5.087617631599075,Wheat,70.0
33.9479523232414,33.818558376649094,Sandy,5.109756590544039,7.576263961836814,1.496105766212472,30,4.694016385566635,Lettuce,70.0
24.435033067418914,30.219610874062358,Sandy,12.395975655312636,9.04071113583661,5.037207049852898,30,4.4509447167124705,Tomato,60.12047968377949
26.09165835044989,46.9671957692333,Loamy,34.580376680104514,7.570076757847778,2.126037063169399,15,4.034373247678869,Tomato,36.65143518604093
34.43668837570291,49.6329054878528,Clay,13.485785213218943,3.5198810478980125,2.6586587984223806,15,4.975400597254767,Lettuce,57.99066525827999
26.834594323663953,79.35448510236523,Loamy,2.5025606676787335,6.516122510486285,4.339157773051171,15,4.551290986976629,Corn,67.3642786769578
27.093536583565587,61.74268799419113,Clay,20.126062263478218,0.24360186393276417,3.497922627864293,30,4.4089381839294175,Lettuce,37.454678047952896
21.613728006187447,67.9829953049628,Loamy,40.917939331455955,1.239765843002829,1.6711713547684557,15,3.4956070715724357,Wheat,20.0
22.318972036070438,61.72058281919011,Loamy,36.03939358399822,0.21069098680675635,5.1302171123050275,15,4.2579406260680495,Corn,20.0
31.239797919946128,69.81895202539405,Clay,18.692891488501182,5.136735877088929,5.933726349155986,30,5.31072506182581,Soybean,52.8203781856228
36.637159565531284,41.59999428272393,Sandy,9.674365594040605,3.9091506647566643,1.3137102530230877,15,4.926458007157746,Soybean,64.78109530100402
34.34654505690839,40.84152639797862,Clay,19.994582524002105,4.879820120220598,5.911272002974918,25,5.616908906285822,Corn,54.111602773347485
36.52303625451961,55.57377122688439,Sandy,8.531320002488588,5.855422297287811,3.7533809655686072,15,5.402979818565683,Wheat,69.70256084660664
39.34868060800317,50.53152668215132,Loamy,0.0,2.9635689108010865,4.79729165460631,30,5.894326391721579,Corn,70.0
26.675053850425066,53.65378434336208,Loamy,17.12748022915302,1.2401199144433317,5.402249361078446,25,4.747955257258196,Tomato,42.02781345015872
22.041077307810866,63.05270104191635,Sandy,4.079059520026039,4.202721848318322,0.9032669510836542,30,3.3847611209978177,Tomato,56.367461484421476
36.195376159152914,40.64468866092736,Clay,36.83014509616515,6.396297804380189,5.984218385236728,25,5.816381292962637,Wheat,42.15782667174815
39.74282716186894,33.45324252133647,Sandy,0.0,4.401294500823322,3.9804800824390165,25,5.770378732674697,Wheat,70.0
30.671541127685384,76.35724419016881,Clay,22.537291522108468,5.962038764892787,5.12222643728268,30,5.091599400225074,Corn,50.05832713536249
26.534619111638428,71.4886473885083,Sandy,11.355298659571961,1.926904638900625,0.49008328437631477,20,3.7514785680391056,Lettuce,49.03312972986771
35.88886146795439,36.51140765966666,Clay,36.702248721275446,9.397202377836852,3.932945706708969,20,5.375475288137233,Corn,47.98101750235265
